shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
12M-129-SO-S,45.505324,-73.621271,14
12M-129-JO-S,45.505324,-73.621271,18
12M-192-JO-O,45.55581,-73.619346,45
12M-10-01-S,45.55581,-73.619346,3
12M-162-01-O,45.477013,-73.621664,2
12M-103-JO-O,45.477013,-73.621664,3
12M-103-AC-O,45.477013,-73.621664,3
12M-162-01-E,45.476659,-73.6217,39
12M-103-JO-E,45.476659,-73.6217,21
12M-363-01-S,45.53519,-73.619697,22
12M-55-JO-S,45.53519,-73.619697,12
12M-13-01-S,45.545789,-73.61976,4
12M-356-SO-E,45.467639,-73.62136,101
12M-105-LC-E,45.467639,-73.62136,4
12M-105-01-E,45.467639,-73.62136,14
12M-193-01-O,45.55342,-73.619008,35
12M-129-SO-N,45.506819,-73.620263,33
12M-129-JO-N,45.506819,-73.620263,32
12M-192-JO-E,45.555468,-73.618672,12
12M-10-01-S,45.555468,-73.618672,8
12M-372-SO-O,45.534194,-73.618889,85
12M-93-01-O,45.534194,-73.618889,25
12M-92-JO-O,45.534194,-73.618889,5
12M-193-01-E,45.554211,-73.617917,20
12M-192-JO-O,45.55642,-73.618095,44
12M-371-01-S,45.476134,-73.620336,58
12M-102-01-E,45.476134,-73.620336,22
12M-63-01-S,45.476134,-73.620336,11
12M-17-01-S,45.476134,-73.620336,35
12M-30-01-N,45.542892,-73.617822,29
12M-191-01-E,45.458018,-73.615621,67
12M-355-01-N,45.577817,-73.616602,120
12M-139-JO-N,45.577817,-73.616602,33
12M-41-01-E,45.577817,-73.616602,53
12M-138-01-E,45.472449,-73.619579,30
12M-99-01-O,45.548043,-73.617665,23
12M-10-01-N,45.555523,-73.616652,26
12M-10-01-S,45.555582,-73.617302,10
12M-361-01-S,45.539062,-73.617488,22
12M-31-01-S,45.539062,-73.617488,23
12M-420-AM-E,45.468863,-73.618839,11
12M-356-SO-E,45.468863,-73.618839,102
12M-105-LC-E,45.468863,-73.618839,5
12M-105-01-E,45.468863,-73.618839,15
12M-129-SO-N,45.50997,-73.61736,30
12M-129-JO-N,45.50997,-73.61736,29
12M-104-01-E,45.463023,-73.618828,29
12M-90-01-E,45.463023,-73.618828,42
12M-357-01-N,45.566484,-73.615319,31
12M-67-JO-N,45.566484,-73.615319,25
12M-41-01-O,45.566484,-73.615319,30
12M-368-01-O,45.496789,-73.618008,55
12M-51-JO-O,45.496789,-73.618008,29
12M-368-01-E,45.505136,-73.617027,49
12M-119-01-N,45.505136,-73.617027,7
12M-51-JO-E,45.505136,-73.617027,38
12M-13-01-N,45.544011,-73.615236,9
12M-138-01-O,45.47232,-73.616951,21
12M-99-01-O,45.551453,-73.614606,21
12M-99-01-E,45.551107,-73.61457,10
12M-10-01-N,45.554327,-73.613957,25
12M-361-01-N,45.53833,-73.614172,37
12M-95-01-O,45.53833,-73.614172,43
12M-31-01-N,45.53833,-73.614172,6
12M-368-01-O,45.507392,-73.615168,48
12M-119-01-S,45.507392,-73.615168,43
12M-51-JO-O,45.507392,-73.615168,22
12M-359-01-N,45.5508,-73.613168,25
12M-45-01-N,45.5508,-73.613168,25
12M-24-01-E,45.477217,-73.61555,3
12M-99-01-E,45.552192,-73.613189,11
12M-372-SO-O,45.540116,-73.613625,80
12M-93-01-O,45.540116,-73.613625,20
12M-371-01-S,45.473985,-73.615504,60
12M-63-01-S,45.473985,-73.615504,13
12M-17-01-S,45.473985,-73.615504,37
12M-356-SO-O,45.471299,-73.614574,50
12M-105-01-O,45.471299,-73.614574,5
12M-138-01-E,45.478216,-73.614336,34
12M-10-01-S,45.553378,-73.612136,12
12M-13-01-N,45.542482,-73.611799,8
12M-372-SO-E,45.542323,-73.611998,33
12M-372-LC-E,45.542323,-73.611998,33
12M-93-01-E,45.542323,-73.611998,10
12M-357-01-N,45.564511,-73.610874,29
12M-67-JO-N,45.564511,-73.610874,23
12M-41-01-O,45.564511,-73.610874,28
12M-94-01-N,45.557741,-73.61105,28
12M-439-L2-S,45.574894,-73.610387,5
12M-439-AM-S,45.574894,-73.610387,23
12M-102-01-O,45.476014,-73.61363,6
12M-193-01-E,45.562416,-73.610629,26
12M-18-JO-E,45.532043,-73.610685,2
12M-359-01-S,45.549485,-73.610744,23
12M-45-01-S,45.549485,-73.610744,23
12M-372-SO-O,45.544017,-73.610756,77
12M-93-01-O,45.544017,-73.610756,17
12M-30-01-S,45.538494,-73.610815,25
12M-193-01-E,45.563481,-73.609614,27
12M-63-01-S,45.47294,-73.613131,14
12M-104-01-O,45.462766,-73.620545,25
12M-90-01-O,45.462766,-73.620545,27
12M-370-01-O,45.525937,-73.610165,51
12M-161-01-O,45.525937,-73.610165,10
12M-363-01-S,45.529755,-73.609592,27
12M-160-01-O,45.529755,-73.609592,6
12M-55-JO-S,45.529755,-73.609592,17
12M-372-SO-E,45.545228,-73.609387,35
12M-372-LC-E,45.545228,-73.609387,35
12M-93-01-E,45.545228,-73.609387,12
12M-94-01-S,45.556678,-73.609163,6
12M-192-JO-O,45.560381,-73.609337,41
12M-192-JO-E,45.559864,-73.60889,16
12M-166-L2-S,45.495445,-73.610117,36
12M-166-L2-N,45.495445,-73.610117,30
12M-11-01-E,45.495445,-73.610117,10
12M-372-SO-E,45.546614,-73.608121,36
12M-372-LC-E,45.546614,-73.608121,36
12M-93-01-E,45.546614,-73.608121,13
12M-99-01-E,45.557805,-73.607839,15
12M-361-01-S,45.535481,-73.608657,25
12M-31-01-S,45.535481,-73.608657,26
12M-363-01-N,45.530176,-73.608232,28
12M-55-JO-N,45.530176,-73.608232,24
12M-160-01-O,45.530465,-73.608365,4
12M-18-JO-O,45.530465,-73.608365,57
12M-370-01-O,45.527578,-73.607841,50
12M-161-01-O,45.527578,-73.607841,9
12M-30-01-S,45.536985,-73.607289,26
12M-24-01-E,45.474601,-73.609481,5
12M-380-LC-E,45.619879,-73.609383,48
12M-380-01-E,45.619879,-73.609383,80
12M-49-01-E,45.619879,-73.609383,27
12M-43-AB-E,45.619879,-73.609383,45
12M-193-01-O,45.568045,-73.605909,25
12M-460-PM-O,45.562755,-73.607272,28
12M-460-AM-O,45.562755,-73.607272,35
12M-192-JO-O,45.562755,-73.607272,40
12M-357-01-S,45.562103,-73.606801,19
12M-67-JO-S,45.562103,-73.606801,22
12M-41-01-E,45.562103,-73.606801,35
12M-355-01-N,45.572751,-73.605104,116
12M-139-JO-N,45.572751,-73.605104,29
12M-41-01-E,45.572751,-73.605104,49
12M-160-01-O,45.53252,-73.606508,3
12M-18-JO-O,45.53252,-73.606508,56
12M-435-JO-O,45.495677,-73.607028,56
12M-369-01-N,45.495677,-73.607028,17
12M-166-PM-N,45.495677,-73.607028,16
12M-166-L2-N,45.495677,-73.607028,11
12M-166-JO-N,45.495677,-73.607028,11
12M-165-JO-N,45.495677,-73.607028,11
12M-11-SO-O,45.495677,-73.607028,29
12M-11-01-O,45.495677,-73.607028,29
12M-99-01-O,45.560144,-73.6049,13
12M-193-01-E,45.569239,-73.604501,30
12M-192-JO-E,45.569239,-73.604501,21
12M-356-SO-E,45.475675,-73.60698,107
12M-63-01-S,45.475675,-73.60698,17
12M-24-01-E,45.475675,-73.60698,6
12M-10-01-N,45.550253,-73.604752,22
12M-435-JO-E,45.523694,-73.605268,73
12M-365-01-N,45.523694,-73.605268,23
12M-80-01-N,45.523694,-73.605268,18
12M-435-JO-O,45.52366,-73.605719,18
12M-365-01-S,45.52366,-73.605719,48
12M-80-01-S,45.52366,-73.605719,18
12M-361-01-S,45.53396,-73.605276,26
12M-31-01-S,45.53396,-73.605276,27
12M-95-01-O,45.545311,-73.604635,37
12M-99-01-O,45.561412,-73.603719,12
12M-99-01-E,45.561064,-73.603826,19
12M-371-01-N,45.473231,-73.606212,18
12M-17-01-N,45.473231,-73.606212,9
12M-160-01-O,45.525093,-73.604373,9
12M-160-01-E,45.524828,-73.604347,37
12M-46-AC-O,45.524828,-73.604347,17
12M-46-AB-O,45.524828,-73.604347,13
12M-46-AB-E,45.524828,-73.604347,1
12M-193-01-E,45.571214,-73.602772,31
12M-192-JO-E,45.571214,-73.602772,22
12M-359-01-N,45.546365,-73.603361,22
12M-45-01-N,45.546365,-73.603361,22
12M-460-PM-E,45.566591,-73.602829,77
12M-192-JO-E,45.566591,-73.602829,19
12M-18-JO-O,45.536224,-73.603076,53
12M-448-AM-O,45.624887,-73.600218,22
12M-380-01-O,45.624887,-73.600218,15
12M-49-AM-O,45.624887,-73.600218,26
12M-49-01-O,45.624887,-73.600218,38
12M-43-AB-O,45.624887,-73.600218,23
12M-372-SO-E,45.552905,-73.6025,41
12M-372-LC-E,45.552905,-73.6025,41
12M-93-01-E,45.552905,-73.6025,18
12M-95-01-O,45.547657,-73.602426,35
12M-78-01-O,45.449192,-73.604711,32
12M-37-01-S,45.453523,-73.604584,68
12M-41-01-O,45.560276,-73.601325,24
12M-363-01-N,45.527314,-73.601955,26
12M-55-JO-N,45.527314,-73.601955,22
12M-10-01-N,45.548692,-73.601227,21
12M-95-01-E,45.548535,-73.601469,10
12M-13-01-N,45.537814,-73.601342,5
12M-18-JO-E,45.537651,-73.601596,11
12M-432-AM-S,45.637743,-73.598732,2
12M-353-01-O,45.637743,-73.598732,16
12M-48-GC-O,45.637743,-73.598732,17
12M-48-GB-O,45.637743,-73.598732,14
12M-48-AC-O,45.637743,-73.598732,17
12M-48-AB-O,45.637743,-73.598732,14
12M-124-01-S,45.475524,-73.602766,43
12M-104-01-O,45.475524,-73.602766,15
12M-90-01-O,45.475524,-73.602766,13
12M-37-01-N,45.475524,-73.602766,65
12M-99-01-O,45.565936,-73.599707,6
12M-371-01-S,45.479384,-73.584221,71
12M-191-01-E,45.479384,-73.584221,85
12M-78-01-E,45.479384,-73.584221,32
12M-36-JO-E,45.477893,-73.583955,31
12M-368-01-E,45.523815,-73.58297,84
12M-97-JO-E,45.523815,-73.58297,9
12M-11-SO-E,45.523815,-73.58297,24
12M-11-01-E,45.523815,-73.58297,30
12M-356-SO-O,45.494708,-73.583484,28
12M-24-01-O,45.494708,-73.583484,32
12M-370-01-O,45.551579,-73.581968,36
12M-197-JO-O,45.551579,-73.581968,27
12M-18-JO-O,45.560582,-73.581547,37
12M-369-01-S,45.488257,-73.582966,41
12M-364-01-O,45.488257,-73.582966,138
12M-358-01-O,45.488257,-73.582966,35
12M-355-01-S,45.488257,-73.582966,89
12M-150-01-O,45.488257,-73.582966,27
12M-427-AM-O,45.532785,-73.582021,11
12M-27-JO-O,45.532785,-73.582021,19
12M-101-01-E,45.468988,-73.583891,6
12M-10-01-N,45.539395,-73.581245,15
12M-10-01-S,45.539518,-73.581974,21
12M-356-SO-O,45.495837,-73.582503,27
12M-24-01-O,45.495837,-73.582503,31
12M-356-SO-E,45.495492,-73.582444,127
12M-24-01-E,45.495492,-73.582444,21
12M-363-01-N,45.518012,-73.581445,17
12M-55-JO-N,45.518012,-73.581445,13
12M-29-JO-E,45.518012,-73.581445,6
12M-360-01-O,45.50451,-73.581878,47
12M-144-01-O,45.50451,-73.581878,14
12M-467-JO-S,45.55316,-73.580678,19
12M-357-01-S,45.55316,-73.580678,28
12M-67-JO-S,45.55316,-73.580678,34
12M-370-01-E,45.553088,-73.580419,62
12M-197-JO-E,45.553088,-73.580419,14
12M-197-HP-E,45.553088,-73.580419,14
12M-27-JO-E,45.533645,-73.580742,7
12M-356-SO-E,45.496395,-73.581682,128
12M-24-01-E,45.496395,-73.581682,22
12M-136-01-S,45.573553,-73.580144,22
12M-359-01-S,45.535998,-73.581529,32
12M-45-01-S,45.535998,-73.581529,32
12M-36-JO-E,45.478958,-73.582146,32
12M-101-01-O,45.470225,-73.58186,12
12M-361-01-N,45.522937,-73.580386,25
12M-30-01-N,45.522937,-73.580386,14
12M-368-01-E,45.526941,-73.580124,87
12M-97-JO-E,45.526941,-73.580124,12
12M-11-SO-E,45.526941,-73.580124,27
12M-11-01-E,45.526941,-73.580124,33
12M-363-01-S,45.515733,-73.580662,38
12M-55-JO-S,45.515733,-73.580662,28
12M-29-JO-O,45.515733,-73.580662,25
12M-427-AM-O,45.535515,-73.579452,10
12M-27-JO-O,45.535515,-73.579452,17
12M-15-JO-O,45.494349,-73.580913,25
12M-29-JO-O,45.519942,-73.579971,22
12M-360-01-O,45.508452,-73.580107,45
12M-144-01-O,45.508452,-73.580107,12
12M-14-01-S,45.528067,-73.579449,6
12M-95-01-O,45.575482,-73.578327,17
12M-356-SO-E,45.498447,-73.580007,129
12M-24-01-E,45.498447,-73.580007,23
12M-435-JO-E,45.492635,-73.577158,40
12M-369-01-S,45.492635,-73.577158,38
12M-166-PM-S,45.492635,-73.577158,41
12M-166-PM-N,45.492635,-73.577158,2
12M-166-L2-S,45.492635,-73.577158,56
12M-166-JO-S,45.492635,-73.577158,41
12M-165-JO-S,45.492635,-73.577158,41
12M-66-PM-S,45.492635,-73.577158,42
12M-66-PM-N,45.492635,-73.577158,1
12M-66-JO-S,45.492635,-73.577158,43
12M-369-01-N,45.492034,-73.576463,5
12M-364-01-E,45.492034,-73.576463,8
12M-355-01-N,45.492034,-73.576463,8
12M-350-01-E,45.492034,-73.576463,125
12M-150-01-E,45.492034,-73.576463,5
12M-350-01-O,45.479741,-73.578046,82
12M-108-01-O,45.479741,-73.578046,6
12M-357-01-S,45.548191,-73.57493,33
12M-47-01-O,45.548191,-73.57493,10
12M-18-JO-O,45.569063,-73.57419,31
12M-449-HC-S,45.655056,-73.571498,20
12M-449-AM-S,45.655056,-73.571498,20
12M-372-SO-O,45.655056,-73.571498,6
12M-49-AM-O,45.655056,-73.571498,9
12M-49-01-O,45.655056,-73.571498,21
12M-43-AB-O,45.655056,-73.571498,5
12M-359-01-S,45.53297,-73.574744,35
12M-45-01-S,45.53297,-73.574744,35
12M-360-01-O,45.515148,-73.575086,39
12M-144-01-O,45.515148,-73.575086,7
12M-14-01-N,45.525371,-73.573767,17
12M-357-01-S,45.549859,-73.573905,32
12M-47-01-O,45.549859,-73.573905,9
12M-357-01-N,45.549621,-73.573915,14
12M-47-01-E,45.549621,-73.573915,20
12M-95-01-E,45.581591,-73.573278,32
12M-369-01-N,45.494177,-73.575381,6
12M-165-JO-S,45.494177,-73.575381,43
12M-66-PM-N,45.494177,-73.575381,3
12M-66-JO-S,45.494177,-73.575381,45
12M-18-JO-E,45.569944,-73.573191,33
12M-15-JO-O,45.501055,-73.574873,21
12M-353-01-O,45.58273,-73.572799,54
12M-32-01-S,45.58273,-73.572799,30
12M-357-01-S,45.541176,-73.573898,37
12M-94-01-S,45.541176,-73.573898,19
12M-47-01-O,45.551152,-73.573133,8
12M-467-JO-S,45.550979,-73.573313,20
12M-357-01-S,45.550979,-73.573313,31
12M-67-JO-S,45.550979,-73.573313,37
12M-360-01-O,45.516498,-73.573899,36
12M-144-01-O,45.516498,-73.573899,6
12M-29-JO-E,45.526207,-73.573506,11
12M-370-01-E,45.5624,-73.572207,68
12M-197-JO-E,45.5624,-73.572207,20
12M-197-HP-E,45.5624,-73.572207,20
12M-360-01-E,45.516728,-73.573553,20
12M-144-01-E,45.516728,-73.573553,19
12M-47-01-E,45.5526,-73.572123,22
12M-747-01-O,45.495403,-73.57371,14
12M-435-JO-O,45.495403,-73.57371,43
12M-427-AM-O,45.495403,-73.57371,31
12M-364-01-O,45.495403,-73.57371,129
12M-358-01-O,45.495403,-73.57371,30
12M-355-01-S,45.495403,-73.57371,84
12M-350-01-O,45.495403,-73.57371,61
12M-150-01-O,45.495403,-73.57371,22
12M-435-JO-E,45.495047,-73.573649,42
12M-427-PM-E,45.495047,-73.573649,5
12M-364-01-E,45.495047,-73.573649,11
12M-355-01-N,45.495047,-73.573649,11
12M-350-01-E,45.495047,-73.573649,129
12M-150-01-E,45.495047,-73.573649,7
12M-101-01-E,45.477698,-73.57432,13
12M-10-01-S,45.53519,-73.572674,25
12M-131-HP-N,45.577558,-73.571379,9
12M-131-01-N,45.577558,-73.571379,9
12M-427-PM-E,45.519671,-73.572336,17
12M-361-01-N,45.519671,-73.572336,22
12M-30-01-N,45.519671,-73.572336,11
12M-47-01-E,45.55378,-73.571472,23
12M-107-JO-N,45.499533,-73.571651,39
12M-363-01-N,45.513919,-73.572297,13
12M-55-JO-N,45.513919,-73.572297,9
12M-191-01-O,45.479991,-73.580599,5
12M-363-01-N,45.516922,-73.579218,16
12M-55-JO-N,45.516922,-73.579218,12
12M-29-JO-E,45.516922,-73.579218,5
12M-360-01-O,45.509437,-73.579488,44
12M-144-01-O,45.509437,-73.579488,11
12M-370-01-E,45.555768,-73.578023,64
12M-197-JO-E,45.555768,-73.578023,16
12M-197-HP-E,45.555768,-73.578023,16
12M-10-01-S,45.53801,-73.578623,22
12M-368-01-E,45.528558,-73.578565,89
12M-97-JO-E,45.528558,-73.578565,14
12M-94-01-S,45.543122,-73.578563,17
12M-405-01-O,45.48349,-73.579346,1
12M-166-PM-N,45.495295,-73.578192,6
12M-166-L2-S,45.495295,-73.578192,60
12M-166-L2-N,45.495295,-73.578192,1
12M-166-JO-S,45.495295,-73.578192,45
12M-166-JO-N,45.495295,-73.578192,1
12M-435-JO-E,45.493837,-73.579461,39
12M-427-PM-E,45.493837,-73.579461,2
12M-369-01-S,45.493837,-73.579461,37
12M-166-PM-S,45.493837,-73.579461,39
12M-166-L2-S,45.493837,-73.579461,54
12M-166-JO-S,45.493837,-73.579461,39
12M-165-JO-S,45.493837,-73.579461,40
12M-66-PM-S,45.493837,-73.579461,40
12M-66-JO-S,45.493837,-73.579461,41
12M-359-01-S,45.534545,-73.578222,34
12M-45-01-S,45.534545,-73.578222,34
12M-29-JO-O,45.521956,-73.578137,21
12M-29-JO-E,45.521668,-73.578248,8
12M-363-01-S,45.514725,-73.57849,39
12M-55-JO-S,45.514725,-73.57849,29
12M-29-JO-O,45.514725,-73.57849,26
12M-357-01-N,45.543976,-73.577257,10
12M-47-01-E,45.543976,-73.577257,16
12M-25-01-S,45.543976,-73.577257,14
12M-10-01-S,45.537527,-73.577647,23
12M-427-PM-E,45.537272,-73.577344,24
12M-27-JO-E,45.537272,-73.577344,10
12M-95-01-E,45.577114,-73.576695,29
12M-15-JO-O,45.497551,-73.578089,23
12M-357-01-S,45.545472,-73.576659,35
12M-47-01-O,45.545472,-73.576659,12
12M-358-01-E,45.494808,-73.577807,4
12M-15-SO-E,45.494808,-73.577807,4
12M-15-JO-E,45.494808,-73.577807,4
12M-357-01-N,45.551964,-73.576082,16
12M-67-JO-N,45.551964,-73.576082,10
12M-355-01-N,45.561501,-73.575729,107
12M-139-JO-N,45.561501,-73.575729,20
12M-370-01-E,45.558377,-73.575786,66
12M-197-JO-E,45.558377,-73.575786,18
12M-197-HP-E,45.558377,-73.575786,18
12M-95-01-O,45.578908,-73.575341,15
12M-131-HP-S,45.578805,-73.575522,11
12M-131-01-S,45.578805,-73.575522,6
12M-357-01-S,45.546531,-73.575943,34
12M-47-01-O,45.546531,-73.575943,11
12M-29-JO-O,45.523719,-73.576544,20
12M-10-01-S,45.53677,-73.576059,24
12M-357-01-N,45.546866,-73.575529,12
12M-47-01-E,45.546866,-73.575529,18
12M-101-01-E,45.47371,-73.577965,10
12M-360-01-E,45.513676,-73.576142,17
12M-144-01-E,45.513676,-73.576142,16
12M-66-PM-S,45.49465,-73.596482,30
12M-66-JO-S,45.49465,-73.596482,31
12M-94-01-S,45.550636,-73.595284,11
12M-37-01-N,45.456432,-73.597588,12
12M-13-01-S,45.534961,-73.595374,11
12M-78-01-E,45.450313,-73.597636,9
12M-435-JO-O,45.495463,-73.59567,52
12M-369-01-N,45.495463,-73.59567,13
12M-166-PM-N,45.495463,-73.59567,12
12M-166-L2-N,45.495463,-73.59567,7
12M-166-JO-N,45.495463,-73.59567,7
12M-165-JO-N,45.495463,-73.59567,7
12M-36-JO-O,45.46106,-73.597082,39
12M-355-01-N,45.567713,-73.593707,113
12M-139-JO-N,45.567713,-73.593707,26
12M-355-01-S,45.567641,-73.59414,25
12M-139-JO-S,45.567641,-73.59414,25
12M-41-01-O,45.567641,-73.59414,17
12M-46-AC-O,45.525715,-73.594582,7
12M-46-AB-O,45.525715,-73.594582,7
12M-95-01-E,45.557197,-73.593995,15
12M-99-01-O,45.568893,-73.592907,1
12M-99-01-E,45.568893,-73.592907,34
12M-370-01-E,45.536109,-73.593769,52
12M-197-JO-E,45.536109,-73.593769,4
12M-197-HP-E,45.536109,-73.593769,4
12M-25-01-S,45.536109,-73.593769,4
12M-448-PM-E,45.629773,-73.591475,21
12M-380-LC-E,45.629773,-73.591475,54
12M-380-01-E,45.629773,-73.591475,86
12M-49-01-E,45.629773,-73.591475,33
12M-43-AB-E,45.629773,-73.591475,51
12M-361-01-S,45.528929,-73.594085,29
12M-30-01-S,45.528929,-73.594085,31
12M-51-JO-O,45.521968,-73.593905,8
12M-359-01-N,45.541632,-73.592982,19
12M-45-01-N,45.541632,-73.592982,19
12M-191-01-E,45.468597,-73.595227,76
12M-37-01-N,45.468597,-73.595227,52
12M-36-JO-E,45.468597,-73.595227,16
12M-18-JO-O,45.547723,-73.592778,45
12M-432-PM-S,45.619722,-73.590028,7
12M-370-01-E,45.538348,-73.592279,53
12M-197-JO-E,45.538348,-73.592279,5
12M-197-HP-E,45.538348,-73.592279,5
12M-25-01-S,45.538348,-73.592279,5
12M-355-01-N,45.566571,-73.591132,112
12M-139-JO-N,45.566571,-73.591132,25
12M-372-SO-O,45.566715,-73.591336,62
12M-188-PM-O,45.566715,-73.591336,33
12M-188-AM-O,45.566715,-73.591336,35
12M-141-JO-O,45.566715,-73.591336,52
12M-141-AM-O,45.566715,-73.591336,24
12M-435-JO-E,45.518138,-73.592216,66
12M-368-01-O,45.518138,-73.592216,26
12M-365-01-N,45.518138,-73.592216,17
12M-80-01-N,45.518138,-73.592216,13
12M-350-01-E,45.453958,-73.594237,77
12M-36-JO-E,45.453958,-73.594237,9
12M-18-JO-E,45.548834,-73.591574,19
12M-448-AM-O,45.631735,-73.589386,17
12M-353-01-O,45.631735,-73.589386,12
12M-49-AM-O,45.631735,-73.589386,21
12M-49-01-O,45.631735,-73.589386,33
12M-43-AB-O,45.631735,-73.589386,18
12M-191-01-O,45.469444,-73.593174,12
12M-361-01-S,45.528008,-73.591992,30
12M-47-01-O,45.528008,-73.591992,25
12M-30-01-S,45.528008,-73.591992,32
12M-18-JO-E,45.539151,-73.600274,12
12M-191-01-E,45.465151,-73.602535,72
12M-30-01-N,45.534685,-73.599767,23
12M-37-01-S,45.455799,-73.602031,66
12M-37-01-N,45.455615,-73.602232,10
12M-44-01-S,45.64377,-73.596734,1
12M-44-01-N,45.64377,-73.596734,40
12M-48-GC-O,45.638702,-73.596846,16
12M-48-GB-O,45.638702,-73.596846,13
12M-48-AC-O,45.638702,-73.596846,16
12M-48-AB-O,45.638702,-73.596846,13
12M-435-JO-O,45.495668,-73.601068,54
12M-369-01-N,45.495668,-73.601068,15
12M-166-PM-N,45.495668,-73.601068,14
12M-166-L2-N,45.495668,-73.601068,9
12M-166-JO-N,45.495668,-73.601068,9
12M-165-JO-N,45.495668,-73.601068,9
12M-18-JO-E,45.540552,-73.598922,13
12M-94-01-N,45.552188,-73.598283,23
12M-78-01-O,45.449814,-73.601048,31
12M-363-01-N,45.525777,-73.598665,25
12M-55-JO-N,45.525777,-73.598665,21
12M-13-01-N,45.536394,-73.598136,4
12M-361-01-N,45.531015,-73.598105,32
12M-30-01-N,45.531015,-73.598105,21
12M-370-01-E,45.53159,-73.597806,49
12M-161-01-O,45.53159,-73.597806,1
12M-161-01-E,45.53159,-73.597806,48
12M-18-JO-E,45.541836,-73.597773,14
12M-99-01-O,45.569149,-73.596876,3
12M-99-01-E,45.568814,-73.59692,28
12M-372-SO-E,45.560124,-73.59702,46
12M-188-PM-E,45.560124,-73.59702,6
12M-188-AM-E,45.560124,-73.59702,3
12M-141-JO-E,45.560124,-73.59702,3
12M-93-01-E,45.560124,-73.59702,23
12M-41-01-E,45.560124,-73.59702,40
12M-99-01-E,45.569408,-73.59639,29
12M-30-01-S,45.53248,-73.597491,29
12M-435-JO-O,45.520392,-73.597747,20
12M-368-01-E,45.520392,-73.597747,72
12M-365-01-S,45.520392,-73.597747,50
12M-80-01-S,45.520392,-73.597747,20
12M-46-AB-E,45.527511,-73.597335,5
12M-66-PM-N,45.493214,-73.597914,12
12M-66-JO-N,45.493214,-73.597914,9
12M-95-01-O,45.5547,-73.59631,31
12M-44-01-N,45.641747,-73.593564,38
12M-372-SO-E,45.561713,-73.595644,47
12M-188-PM-E,45.561713,-73.595644,7
12M-188-AM-E,45.561713,-73.595644,4
12M-141-JO-E,45.561713,-73.595644,4
12M-93-01-E,45.561713,-73.595644,24
12M-41-01-E,45.561713,-73.595644,41
12M-448-AM-O,45.628287,-73.593919,19
12M-380-01-O,45.628287,-73.593919,12
12M-49-AM-O,45.628287,-73.593919,23
12M-49-01-O,45.628287,-73.593919,35
12M-43-AB-O,45.628287,-73.593919,20
12M-78-01-E,45.47371,-73.59681,26
12M-37-01-N,45.47371,-73.59681,59
12M-371-01-N,45.473971,-73.597019,16
12M-17-01-N,45.473971,-73.597019,7
12M-95-01-E,45.555957,-73.595106,14
12M-363-01-N,45.524447,-73.595686,24
12M-55-JO-N,45.524447,-73.595686,20
12M-372-SO-O,45.568064,-73.590133,61
12M-188-PM-O,45.568064,-73.590133,32
12M-188-AM-O,45.568064,-73.590133,34
12M-141-JO-O,45.568064,-73.590133,51
12M-141-AM-O,45.568064,-73.590133,23
12M-370-01-O,45.540862,-73.59135,43
12M-197-JO-O,45.540862,-73.59135,34
12M-25-01-N,45.540862,-73.59135,13
12M-10-01-S,45.543926,-73.591407,18
12M-51-JO-E,45.522195,-73.591303,54
12M-370-01-E,45.541682,-73.590291,55
12M-197-JO-E,45.541682,-73.590291,7
12M-197-HP-E,45.541682,-73.590291,7
12M-25-01-S,45.541682,-73.590291,7
12M-37-01-S,45.46388,-73.592432,25
12M-432-PM-S,45.620918,-73.588336,6
12M-40-01-O,45.620918,-73.588336,35
12M-95-01-O,45.562953,-73.589194,26
12M-95-01-E,45.562571,-73.589264,19
12M-350-01-O,45.448432,-73.592308,117
12M-36-JO-O,45.448432,-73.592308,44
12M-18-JO-E,45.552136,-73.588699,21
